14,0,0,0,0,0,0,67,8,7,0,0,0,0,0,0,0,38,0,0,0,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,33,0,0,0,11,0,13,23,10,45,0,10,10,10,10,11,19,10,10,43,16,32,0,14,10,10,17,0,18,18,13,10,0,12,0,11,0,12,22,12,0,0,0,10,10,13,39,13,10,11,25,10,17,10,20,12,15,10,10,10,10,15,10,10,17,0,10,21,13,29,13,18,17,17,17,21,10,0,0,0,13,10,10,22,12,14,0,10,16,14,21,20,10,10,11,20,19,10,10,10,0,10,10,10,10,10,0,0,21,10,10,25,10,10,15,10,13,25,0,15,0,0,16,12,13,10,10,0,11,14,11,28,21,10,14,10,22,14,0,10,0,22,0,10,15,10,0,15,32,11,10,0,0,10,0,10,10,10,16,22,0,14,14,43,22,12,18,12,10,15,17,11,0,0,10,10,0,0,11,0,10,0,16,10,11,16,17,16,10,0,0,0,0,0,18,12,0,35,0,26,17,26,0,10,10,0,18,10,27,14,10,10,10,16,14,13,18,10,0,10,0,14,0,10,10,10,10,10,0,14,33,15,14,0,10,0,15,0,0,12,0,0,12,0
34,0,0,0,0,0,0,156,20,16,0,0,0,0,0,0,0,87,0,0,0,0,92,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,77,0,0,0,17,0,24,49,10,105,0,10,10,10,10,15,41,10,10,100,32,72,0,26,10,10,35,0,38,39,24,10,0,21,0,15,0,19,47,21,0,0,0,10,10,23,89,23,10,15,56,10,35,10,42,21,27,10,10,10,10,27,10,10,34,0,13,45,24,66,23,39,34,36,36,46,10,0,0,0,23,10,10,47,21,27,0,10,31,26,45,43,10,10,17,43,40,10,10,10,0,10,10,10,10,10,0,0,45,10,10,55,10,10,29,10,23,55,0,29,0,0,31,21,23,10,10,0,17,26,17,63,46,10,27,10,49,26,0,10,0,47,0,10,27,13,0,28,74,15,10,0,0,10,0,10,10,10,33,47,0,27,26,99,47,21,39,19,10,28,34,17,0,0,10,10,0,0,15,0,10,0,31,10,18,32,35,31,10,0,0,0,0,0,39,19,0,81,0,57,34,58,0,10,10,0,38,10,60,27,10,10,10,33,26,24,39,10,0,10,0,26,0,10,10,10,13,10,0,26,76,28,26,0,10,0,29,0,0,19,0,0,19,0
61,12,21,30,12,12,30,44,38,9,0,4,5,0,0,16,10,27,4,0,0,4,60,13,6,3,3,0,0,6,21,0,0,11,3,10,0,0,10,12,16,0,44,0,3,0,12,0,3,0,0,3,0,78,0,13,11,0,0,0,0,7,17,0,0,0,35,15,0,0,6,21,0,0,0,18,0,9,0,0,0,0,0,0,9,6,0,16,0,10,0,0,0,8,12,0,5,0,0,10,0,11,0,0,15,0,0,0,0,0,0,7,0,0,0,10,3,0,15,0,0,0,0,0,0,0,0,0,0,11,10,10,10,0,0,0,10,0,0,10,9,0,0,28,0,10,0,22,0,9,5,0,0,29,10,0,11,5,18,0,0,0,9,0,0,0,0,11,0,0,0,22,11,5,10,0,0,0,0,0,10,21,0,21,22,0,0,0,4,6,0,18,12,0,22,12,6,0,0,0,0,0,0,11,10,10,0,10,10,10,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,10,8,0,0,0,0,0,0,10,0,0,0,0,0,0,6,10,0,0,28,10,0,25,0,28,18,0,0,0,0,9,36,0,0,9,0,0,0,0,17,0,0,0,0,0,10,6,0,31,0,8,5,9,0,4,10,0,0,0,0,11,6,0,13,0,10,31,0,10,41,17
11,0,0,0,0,0,0,52,6,5,0,0,0,0,0,0,0,30,0,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,12,19,10,36,0,10,10,10,10,11,16,10,10,34,14,26,0,13,10,10,15,0,15,16,12,10,0,12,0,11,0,11,18,12,0,0,0,10,10,12,31,12,10,11,21,10,15,10,17,11,13,10,10,10,10,13,10,10,15,0,10,17,12,24,12,16,15,15,15,18,10,0,0,0,12,10,10,18,12,13,0,10,14,13,17,17,10,10,11,17,16,10,10,10,0,10,10,10,10,10,0,0,18,10,10,20,10,10,13,10,12,20,0,13,0,0,14,11,12,10,10,0,11,12,11,23,18,10,13,10,18,13,0,10,0,18,0,10,13,10,0,13,26,11,10,0,0,10,0,10,10,10,14,18,0,13,13,34,18,12,16,11,10,13,15,11,0,0,10,10,0,0,11,0,10,0,14,10,11,14,15,14,10,0,0,0,0,0,16,11,0,28,0,21,15,21,0,10,10,0,15,10,22,13,10,10,10,14,12,12,16,10,0,10,0,12,0,10,10,10,10,10,0,13,27,13,12,0,10,0,13,0,0,11,0,0,11,0
109,18,33,0,15,16,45,87,76,9,0,15,17,0,0,14,12,34,13,0,0,13,136,9,18,10,9,0,0,0,65,0,0,22,9,0,0,0,0,0,21,0,55,0,12,0,0,0,9,0,0,10,0,205,0,13,13,10,0,10,10,27,22,0,10,10,85,10,10,10,23,67,10,10,10,9,10,31,10,10,0,10,10,10,30,18,10,14,10,0,10,10,10,0,39,0,20,10,10,24,10,37,10,10,35,10,10,10,10,10,10,26,10,10,10,36,15,10,10,10,10,10,10,10,10,10,10,10,10,38,0,0,0,10,10,10,35,10,10,0,32,10,10,71,10,36,10,10,10,31,19,10,10,0,34,10,32,20,57,0,0,10,31,10,10,10,10,10,10,10,10,0,10,0,0,10,10,10,10,10,0,22,10,52,10,10,10,10,16,10,10,49,15,0,54,28,23,10,10,0,10,10,10,36,0,0,10,0,36,36,10,10,10,0,10,10,10,10,10,10,10,17,10,10,10,0,0,29,10,0,0,10,0,10,0,10,10,10,10,10,10,22,5,0,0,0,0,10,64,0,27,50,10,10,10,0,31,13,0,10,10,10,10,10,10,55,10,10,10,10,10,0,23,0,91,0,29,19,31,10,18,0,10,10,10,10,35,21,0,14,0,0,10,0,0,83,44
5,0,0,0,4,0,3,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,10,10,10,10,0,11,12,11,10,10,10,10,13,10,10,10,0,10,10,11,10,0,10,10,10,10,0,10,0,10,0,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,12,10,10,10,14,10,14,11,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,11,11,10,10,10,0,10,10,10,14,10,10,13,10,10,11,10,10,11,0,10,14,10,10,10,0,0,10,10,12,10,12,15,17,17,10,10,0,17,0,0,10,10,10,10,13,0,15,10,16,12,10,14,10,10,11,10,0,10,0,10,0,10,10,10,0,10,10,10,10,0,0,14,0,10,10,12,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,0,10,11,0,0,10,0,16,0,10,10,10,10,10,10,10,0,0,0,0,0,10,12,0,10,0,10,10,10,0,10,14,0,10,10,10,10,10,17,14,10,10,10,10,22,0,10,0,17,0,10,10,10,10,10,0,10,10,10,10,0,10,0,10,0,0,15,0,0,11,0
16,0,0,0,0,0,0,74,9,8,0,0,0,0,0,0,0,42,0,0,0,0,44,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,37,0,0,0,12,0,14,25,10,50,0,10,10,10,10,11,21,10,10,48,17,35,0,15,10,10,19,0,20,20,14,10,0,13,0,11,0,13,24,13,0,0,0,10,10,14,43,14,10,11,28,10,18,10,22,13,15,10,10,10,10,15,10,10,18,0,11,23,14,32,14,20,18,19,19,23,10,0,0,0,14,10,10,24,13,15,0,10,17,15,23,22,10,10,12,22,20,10,10,10,0,10,10,10,10,10,0,0,23,10,10,27,10,10,16,10,14,27,0,16,0,0,17,13,14,10,10,0,12,15,12,31,23,10,15,10,24,15,0,10,0,24,0,10,15,11,0,16,36,11,10,0,0,10,0,10,10,10,18,24,0,15,15,47,24,13,20,12,10,16,18,12,0,0,10,10,0,0,11,0,10,0,17,10,12,17,18,17,10,0,0,0,0,0,20,12,0,39,0,28,18,28,0,10,10,0,20,10,30,15,10,10,10,18,15,14,20,10,0,10,0,15,0,10,10,10,11,10,0,15,37,16,15,0,10,0,16,0,0,12,0,0,12,0
61,0,18,81,0,0,17,44,24,13,0,0,0,0,0,65,0,0,0,0,0,0,13,0,10,0,0,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,43,0,0,18,0,77,0,0,0,0,41,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,10,0,18,0,0,0,48,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,73,96,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,58,0,18,24,0,0,0,0,0,41,18,0,21,0,0,0,0,0,0,0,0,24,51,0,0,0,0,0,48,0,0,0,0,28,18,0,42,0,0,15,0,0,37,0,0,0,0,0,0,0,0,0,0,0,90,76,0,0,49,95,0,58,0,54,0,0,0,0,0,0,0,0,60,56,157,73,0,37,114,0,21,0,0,0,46,0,57,55,0,0,0,0,0,0,0,0,0,0,0,0,41,0,54,0,64,0,0,0,0,0,26,0,0,0,0,0,0,74,0,32,88,0,50,70,0,0
17,0,0,0,0,0,0,80,10,8,0,0,0,0,0,0,0,45,0,0,0,0,48,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,40,0,0,0,12,0,15,26,10,54,0,10,10,10,10,11,22,10,10,52,18,38,0,15,10,10,20,0,21,21,15,10,0,13,0,11,0,13,25,13,0,0,0,10,10,14,46,14,10,11,30,10,20,10,23,14,16,10,10,10,10,16,10,10,19,0,10,24,15,35,14,21,19,20,20,25,10,0,0,0,14,10,10,25,13,16,0,10,18,15,24,23,10,10,12,23,22,10,10,10,0,10,10,10,10,10,0,0,24,10,10,29,10,10,17,10,14,29,0,17,0,0,18,13,14,10,10,0,12,15,12,33,25,10,16,10,26,15,0,10,0,25,0,10,16,10,0,17,39,11,10,0,0,10,0,10,10,10,19,25,0,16,15,51,25,13,21,13,10,17,19,12,0,0,10,10,0,0,11,0,10,0,18,10,12,18,20,18,10,0,0,0,0,0,22,13,0,42,0,30,19,31,0,10,10,0,21,10,32,16,10,10,10,19,15,15,21,10,0,10,0,15,0,10,10,10,10,10,0,15,40,17,16,0,10,0,17,0,0,13,0,0,13,0
18,0,0,0,0,0,0,82,10,8,0,0,0,0,0,0,0,47,0,0,0,0,49,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,41,0,0,0,12,0,15,27,10,56,0,10,10,10,10,12,23,10,10,53,18,39,0,16,10,10,20,0,21,22,15,10,0,14,0,12,0,13,26,14,0,0,0,10,10,14,48,15,10,12,30,10,20,10,24,14,16,10,10,10,10,16,10,10,20,0,11,25,15,36,14,22,20,21,20,26,10,0,0,0,15,10,10,26,14,17,0,10,18,16,25,24,10,10,12,24,22,10,10,10,0,10,10,10,10,10,0,0,25,10,10,30,10,10,17,10,14,30,0,17,0,0,18,14,15,10,10,0,12,16,12,34,25,10,17,10,27,16,0,10,0,26,0,10,16,11,0,17,40,12,10,0,0,10,0,10,10,10,19,26,0,17,16,53,26,14,22,13,10,17,20,12,0,0,10,10,0,0,12,0,10,0,18,10,13,18,20,18,10,0,0,0,0,0,22,13,0,43,0,31,20,31,0,10,10,0,21,10,33,17,10,10,10,19,16,15,22,10,0,10,0,16,0,10,10,10,11,10,0,16,41,17,16,0,10,0,17,0,0,13,0,0,13,0
10,0,0,0,0,0,0,49,6,5,0,0,0,0,0,0,0,29,0,0,0,0,30,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,25,0,0,0,11,0,12,18,10,34,0,10,10,10,10,11,15,10,10,32,13,24,0,12,10,10,14,0,15,15,12,10,0,12,0,11,0,11,17,12,0,0,0,10,10,11,29,12,10,11,20,10,14,10,16,11,12,10,10,10,10,12,10,10,14,0,10,17,12,22,11,15,14,15,14,17,10,0,0,0,12,10,10,17,12,13,0,10,13,12,17,16,10,10,11,16,15,10,10,10,0,10,10,10,10,10,0,0,17,10,10,19,10,10,13,10,11,19,0,13,0,0,13,11,12,10,10,0,11,12,11,21,17,10,13,10,18,12,0,10,0,17,0,10,12,10,0,13,25,11,10,0,0,10,0,10,10,10,14,17,0,13,12,32,17,12,15,11,10,13,14,11,0,0,10,10,0,0,11,0,10,0,13,10,11,13,14,13,10,0,0,0,0,0,15,11,0,27,0,20,14,20,0,10,10,0,15,10,21,13,10,10,10,14,12,12,15,10,0,10,0,12,0,10,10,10,10,10,0,12,25,13,12,0,10,0,13,0,0,11,0,0,11,0
105,17,32,0,14,15,43,84,73,9,0,14,16,0,0,14,11,33,12,0,0,12,131,9,18,10,9,0,0,0,62,0,0,21,9,0,0,0,0,0,20,0,53,0,11,0,0,0,9,0,0,10,0,199,0,12,12,10,0,10,10,26,22,0,10,10,82,10,10,10,22,65,10,10,10,9,10,30,10,10,0,10,10,10,29,18,10,14,10,0,10,10,10,0,38,0,19,10,10,24,10,36,10,10,34,10,10,10,10,10,10,25,10,10,10,34,15,10,10,10,10,10,10,10,10,10,10,10,10,36,0,0,0,10,10,10,34,10,10,0,31,10,10,69,10,34,10,10,10,30,18,10,10,0,33,10,31,19,55,0,0,10,30,10,10,10,10,10,10,10,10,0,10,0,0,10,10,10,10,10,0,21,10,51,10,10,10,10,16,10,10,47,15,0,53,27,22,10,10,0,10,10,10,35,0,0,10,0,34,34,10,10,10,0,10,10,10,10,10,10,10,17,10,10,10,0,0,28,10,0,0,10,0,10,0,10,10,10,10,10,10,21,5,0,0,0,0,10,62,0,26,48,10,10,10,0,30,13,0,10,10,10,10,10,10,53,10,10,10,10,10,0,22,0,88,0,28,19,30,10,18,0,10,10,10,10,33,20,0,14,0,0,10,0,0,81,42
69,11,21,0,9,10,28,54,48,6,0,9,10,0,0,9,12,20,8,0,0,8,86,6,12,6,6,0,0,0,42,0,0,14,6,0,0,0,0,0,13,0,34,0,7,0,0,0,6,0,0,6,0,130,0,8,8,0,0,0,0,15,12,0,0,0,53,0,0,0,13,42,0,0,0,6,0,18,0,0,0,0,0,0,18,15,0,9,0,0,0,0,0,0,24,0,10,0,0,14,0,22,0,0,21,0,0,0,0,0,0,15,0,0,0,21,7,0,6,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,21,0,0,0,19,0,0,45,0,21,0,0,0,18,10,0,0,0,20,0,19,10,36,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,32,0,0,0,0,8,0,0,31,7,0,34,20,12,0,0,0,0,0,0,22,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,40,0,16,31,0,0,0,0,18,6,0,0,0,0,0,0,0,34,0,0,0,0,0,0,13,0,57,0,17,10,18,0,9,0,0,0,0,0,24,12,0,6,0,0,0,0,0,52,27
9,0,0,0,0,0,0,42,5,4,0,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,12,16,10,29,0,10,10,10,10,10,14,10,10,28,12,21,0,12,10,10,13,0,13,14,12,10,0,11,0,10,0,11,15,11,0,0,0,10,10,11,25,11,10,10,17,10,13,10,14,11,12,10,10,10,10,12,10,10,13,0,10,15,12,20,11,14,13,13,13,15,10,0,0,0,11,10,10,15,11,12,0,10,12,12,15,15,10,10,10,15,14,10,10,10,0,10,10,10,10,10,0,0,15,10,10,17,10,10,12,10,11,17,0,12,0,0,13,11,11,10,10,0,10,11,10,19,15,10,12,10,16,12,0,10,0,15,0,10,12,10,0,12,21,10,10,0,0,10,0,10,10,10,13,15,0,12,12,28,16,11,14,10,10,12,13,10,0,0,10,10,0,0,10,0,10,0,12,10,11,12,13,13,10,0,0,0,0,0,14,10,0,23,0,18,13,18,0,10,10,0,13,10,18,12,10,10,10,13,11,11,14,10,0,10,0,11,0,10,10,10,10,10,0,12,22,12,11,0,10,0,12,0,0,10,0,0,10,0
76,15,27,32,13,14,34,56,47,11,0,7,8,0,0,14,12,31,6,0,0,6,79,10,13,5,4,0,0,7,32,0,0,17,4,11,0,0,11,13,15,0,51,0,5,0,7,0,11,0,0,5,0,109,0,10,12,0,0,0,0,12,20,10,0,0,47,16,0,0,10,32,0,0,0,16,0,14,0,0,10,0,0,0,14,9,0,21,0,0,0,0,0,9,19,0,8,0,0,13,0,17,0,0,20,0,0,0,0,0,0,11,0,0,0,16,5,0,13,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,16,0,0,0,14,0,0,38,0,16,0,24,0,14,7,0,0,29,15,0,16,8,27,0,10,0,14,0,0,0,0,12,0,0,0,24,12,5,0,0,0,0,0,0,0,23,0,28,24,0,0,0,6,7,0,23,13,0,30,16,9,0,0,0,0,0,0,17,0,0,0,0,16,16,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,9,2,0,0,30,0,0,34,0,31,24,0,0,0,10,14,38,0,0,10,0,0,0,0,26,0,0,0,0,0,0,10,10,45,10,13,7,14,0,7,0,0,0,0,0,16,9,0,14,0,0,34,10,0,52,21
5,0,0,0,0,0,0,27,3,2,0,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,10,0,11,12,10,20,0,10,10,10,10,10,12,10,10,19,11,15,0,11,10,10,11,0,11,12,11,10,0,10,0,10,0,10,12,10,0,0,0,10,10,10,18,11,10,10,13,10,11,10,12,10,10,10,10,10,10,10,10,10,11,0,10,12,11,14,10,12,11,12,11,12,10,0,0,0,11,10,10,12,10,11,0,10,11,11,12,12,10,10,10,12,11,10,10,10,0,10,10,10,10,10,0,0,12,10,10,13,10,10,11,10,10,13,0,11,0,0,11,10,11,10,10,0,10,10,10,14,12,10,11,10,12,11,0,10,0,12,0,10,10,10,0,11,15,10,10,0,0,10,0,10,10,10,11,12,0,11,11,19,13,10,11,10,10,11,11,10,0,0,10,10,0,0,10,0,10,0,11,10,10,11,11,11,10,0,0,0,0,0,11,10,0,16,0,13,11,13,0,10,10,0,11,10,14,11,10,10,10,11,10,10,11,10,0,10,0,10,0,10,10,10,10,10,0,11,16,11,10,0,10,0,11,0,0,10,0,0,10,0
19,0,4,25,0,0,11,14,12,4,0,0,0,0,0,23,0,0,0,0,0,0,4,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,10,0,0,0,0,0,0,13,0,10,6,0,24,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,0,0,12,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,25,30,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,18,0,6,12,0,0,0,0,0,16,6,0,6,0,0,0,0,0,0,0,10,7,16,0,0,0,0,0,15,0,0,0,0,13,11,0,16,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0,15,30,0,18,0,20,0,0,0,0,0,0,0,10,19,18,49,25,0,12,36,0,12,0,0,0,14,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,20,0,0,0,0,0,13,0,0,0,0,0,0,23,0,10,29,0,15,24,0,10
8,0,0,0,0,0,0,38,4,4,0,0,0,0,0,0,0,22,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,11,15,10,26,0,10,10,10,10,10,13,10,10,25,12,19,0,11,10,10,13,0,13,13,11,10,0,11,0,10,0,11,14,11,0,0,0,10,10,11,23,11,10,10,16,10,12,10,14,10,11,10,10,10,10,11,10,10,13,0,10,14,11,18,11,13,13,13,12,15,10,0,0,0,11,10,10,14,11,12,0,10,12,11,14,14,10,10,10,14,13,10,10,10,0,10,10,10,10,10,0,0,14,10,10,16,10,10,12,10,11,16,0,12,0,0,12,10,11,10,10,0,10,11,10,17,14,10,12,10,15,11,0,10,0,14,0,10,11,10,0,12,20,10,10,0,0,10,0,10,10,10,12,14,0,12,11,25,15,11,13,10,10,12,13,10,0,0,10,10,0,0,10,0,10,0,12,10,11,12,12,12,10,0,0,0,0,0,13,10,0,21,0,16,13,16,0,10,10,0,13,10,17,12,10,10,10,12,11,11,13,10,0,10,0,11,0,10,10,10,10,10,0,11,20,12,11,0,10,0,12,0,0,10,0,0,10,0
22,0,0,0,0,0,0,101,13,10,0,0,0,0,0,0,0,57,0,0,0,0,60,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,50,0,0,0,13,0,17,33,10,68,0,10,10,10,10,12,27,10,10,65,22,47,0,18,10,10,24,0,25,26,17,10,0,15,0,12,0,14,31,15,0,0,0,10,10,16,58,16,10,12,37,10,24,10,28,15,19,10,10,10,10,19,10,10,23,0,11,30,17,43,16,26,23,24,24,31,10,0,0,0,16,10,10,31,15,19,0,10,21,18,30,29,10,10,13,29,27,10,10,10,0,10,10,10,10,10,0,0,30,10,10,36,10,10,20,10,16,37,0,20,0,0,21,15,16,10,10,0,13,18,13,41,30,10,19,10,32,18,0,10,0,31,0,10,19,11,0,20,48,12,10,0,0,10,0,10,10,10,22,31,0,19,18,64,31,15,26,14,10,20,23,13,0,0,10,10,0,0,12,0,10,0,21,10,13,22,24,21,10,0,0,0,0,0,26,14,0,53,0,38,23,38,0,10,10,0,26,10,40,19,10,10,10,22,18,17,26,10,0,10,0,18,0,10,10,10,11,10,0,18,50,20,18,0,10,0,20,0,0,14,0,0,14,0
9,0,0,0,0,0,0,42,5,4,0,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,12,16,10,29,0,10,10,10,10,10,14,10,10,28,12,21,0,12,10,10,13,0,13,14,12,10,0,11,0,10,0,11,15,11,0,0,0,10,10,11,25,11,10,10,17,10,13,10,14,11,12,10,10,10,10,12,10,10,13,0,10,15,12,20,11,14,13,13,13,15,10,0,0,0,11,10,10,15,11,12,0,10,12,12,15,15,10,10,10,15,14,10,10,10,0,10,10,10,10,10,0,0,15,10,10,17,10,10,12,10,11,17,0,12,0,0,13,11,11,10,10,0,10,11,10,19,15,10,12,10,16,12,0,10,0,15,0,10,12,10,0,12,21,10,10,0,0,10,0,10,10,10,13,15,0,12,12,28,16,11,14,10,10,12,13,10,0,0,10,10,0,0,10,0,10,0,12,10,11,12,13,13,10,0,0,0,0,0,14,10,0,23,0,18,13,18,0,10,10,0,13,10,18,12,10,10,10,13,11,11,14,10,0,10,0,11,0,10,10,10,10,10,0,12,22,12,11,0,10,0,12,0,0,10,0,0,10,0
58,6,16,68,6,6,20,41,25,12,0,0,0,0,0,53,5,14,0,0,0,0,26,5,0,0,0,10,0,3,4,0,0,5,0,6,0,0,6,7,6,0,26,0,0,0,3,0,0,0,0,0,0,42,0,4,16,0,63,0,0,0,9,32,0,0,13,8,0,0,0,31,0,0,0,8,0,0,0,0,48,0,0,0,0,0,0,9,0,15,0,0,0,40,0,17,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44,59,78,0,0,0,0,0,0,102,0,0,0,9,0,0,0,13,0,0,0,0,0,64,0,0,3,0,0,29,26,0,0,0,0,0,0,6,0,0,0,50,6,18,19,0,0,0,0,0,33,19,0,19,13,0,0,0,0,3,0,0,20,43,8,5,0,0,0,40,0,0,0,0,23,15,0,34,0,0,14,0,0,31,0,0,0,0,0,0,0,0,0,0,0,73,61,0,0,41,77,0,46,0,44,0,0,0,0,0,0,0,0,50,46,128,59,0,31,93,15,17,0,0,0,36,0,51,45,0,5,0,0,0,0,0,0,0,0,0,0,33,0,42,7,51,0,0,0,0,0,21,0,0,0,0,0,0,60,7,28,71,18,39,56,18,0
144,23,43,0,20,21,59,114,100,12,10,20,22,0,0,19,16,43,17,0,0,17,179,12,24,14,12,0,0,0,85,0,10,29,12,0,10,0,0,0,27,0,71,0,16,0,0,0,12,0,0,14,0,270,0,17,17,0,0,0,0,33,26,0,0,0,111,0,0,0,27,88,0,0,0,12,0,39,0,0,0,0,0,0,38,24,0,19,0,0,0,0,0,0,53,0,22,0,0,29,0,47,0,0,45,0,0,0,0,0,0,32,0,0,0,45,16,0,14,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,44,0,0,0,40,0,0,93,0,45,0,0,0,39,21,0,0,0,43,0,40,22,74,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,68,0,0,0,0,17,0,0,64,16,0,71,37,26,0,0,0,0,0,0,46,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,84,0,33,66,0,0,0,0,39,12,0,0,0,0,0,0,0,71,0,0,0,0,0,0,27,0,119,0,36,21,39,0,20,0,0,0,0,0,46,24,0,14,0,0,0,0,0,109,58
17,0,4,23,0,0,5,12,7,3,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,24,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,29,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,19,0,11,7,0,0,0,0,0,12,5,0,6,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,17,0,0,0,0,8,5,0,12,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,17,29,0,16,0,15,0,0,0,0,0,0,0,0,20,19,46,21,0,10,34,0,6,0,0,0,13,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,18,0,0,0,0,0,7,0,0,0,0,0,0,23,0,13,25,0,14,20,0,0
